oracion,type1,glosa1,start_time1,end_time1,type2,start_time2,end_time2,tt1_duration,tt1_frames,type3,glosa2,start_time3,end_time3,type4,start_time4,end_time4,tt2_duration,tt2_frames,type5,glosa3,start_time5,end_time5
CERRAR-CAJON_ORACION_2.eaf,gloss,VER_1,1.992,2.314,transition,2.314,2.324,0.009999999999999787,0,gloss,ABRIR-CAJÓN_1,2.324,2.762,transition,2.762,2.766,0.0040000000000000036,0,gloss,YA_1,2.766,3.057
CERRAR-CAJON_ORACION_2.eaf,gloss,ABRIR-CAJÓN_1,2.324,2.762,transition,2.762,2.766,0.0040000000000000036,0,gloss,YA_1,2.766,3.057,transition,3.057,3.057,0.0,0,gloss,CERRAR-CAJON_1,3.057,4.293
CHAU_ORACION_1.eaf,gloss,BUENO_1,1.1,1.57,transition,1.57,1.59,0.020000000000000018,1,gloss,YO_1,1.59,1.83,transition,1.83,1.83,0.0,0,gloss,HORA_1,1.83,2.43
CHAU_ORACION_1.eaf,gloss,YO_1,1.59,1.83,transition,1.83,1.83,0.0,0,gloss,HORA_1,1.83,2.43,transition,2.43,2.43,0.0,0,gloss,YA_1,2.43,2.71
CHAU_ORACION_1.eaf,gloss,HORA_1,1.83,2.43,transition,2.43,2.43,0.0,0,gloss,YA_1,2.43,2.71,transition,2.71,2.75,0.040000000000000036,1,gloss,YO_2,2.75,2.97
CHAU_ORACION_1.eaf,gloss,YA_1,2.43,2.71,transition,2.71,2.75,0.040000000000000036,1,gloss,YO_2,2.75,2.97,transition,2.97,3.02,0.04999999999999982,1,gloss,IR_1,3.02,3.67
CHAU_ORACION_1.eaf,gloss,YO_2,2.75,2.97,transition,2.97,3.02,0.04999999999999982,1,gloss,IR_1,3.02,3.67,transition,3.67,3.753,0.08300000000000018,2,gloss,CHAU_1,3.753,4.466
CHAU_ORACION_1.eaf,gloss,IR_1,3.02,3.67,transition,3.67,3.753,0.08300000000000018,2,gloss,CHAU_1,3.753,4.466,transition,4.466,4.466,0.0,0,gloss,BESO_1,4.466,4.853
CHAU_ORACION_1.eaf,gloss,CHAU_1,3.753,4.466,transition,4.466,4.466,0.0,0,gloss,BESO_1,4.466,4.853,transition,4.853,4.86,0.007000000000000561,0,gloss,CHAU_2,4.86,5.22
CHAU_ORACION_1.eaf,gloss,BESO_1,4.466,4.853,transition,4.853,4.86,0.007000000000000561,0,gloss,CHAU_2,4.86,5.22,transition,5.22,5.22,0.0,0,gloss,CAMINAR-PERSONA_1,5.22,5.893
CHAU_ORACION_2.eaf,gloss,BUENO_1,0.806,1.44,transition,1.44,1.453,0.013000000000000123,0,gloss,CONVERSAR_1,1.453,2.4,transition,2.4,2.4,0.0,0,gloss,YA_1,2.4,2.98
CHAU_ORACION_2.eaf,gloss,CONVERSAR_1,1.453,2.4,transition,2.4,2.4,0.0,0,gloss,YA_1,2.4,2.98,transition,2.98,2.98,0.0,0,gloss,HORA_1,2.98,3.7
CHAU_ORACION_2.eaf,gloss,YA_1,2.4,2.98,transition,2.98,2.98,0.0,0,gloss,HORA_1,2.98,3.7,transition,3.7,3.7,0.0,0,gloss,BUENO_1,3.7,4.213
CHAU_ORACION_2.eaf,gloss,HORA_1,2.98,3.7,transition,3.7,3.7,0.0,0,gloss,BUENO_1,3.7,4.213,transition,4.213,4.46,0.2469999999999999,7,gloss,CHAU_2,4.46,5.386
CHOCAR_ORACION_1.eaf,gloss,YO_1,0.841,1.084,transition,1.084,1.084,0.0,0,gloss,CAMINAR-PERSONA_1,1.084,1.661,transition,1.661,1.665,0.0040000000000000036,0,gloss,CHOCAR_1,1.665,2.243
CHOCAR_ORACION_1.eaf,gloss,CAMINAR-PERSONA_1,1.084,1.661,transition,1.661,1.665,0.0040000000000000036,0,gloss,CHOCAR_1,1.665,2.243,transition,2.243,2.243,0.0,0,gloss,CUIDADO_1,2.243,2.71
CHOCAR_ORACION_1.eaf,gloss,CHOCAR_1,1.665,2.243,transition,2.243,2.243,0.0,0,gloss,CUIDADO_1,2.243,2.71,transition,2.71,2.71,0.0,0,gloss,CAMINAR-PERSONA_1,2.71,4.019
CIEN_ORACION_1.eaf,gloss,PAQUETE_1,0.942,1.192,transition,1.192,1.192,0.0,0,gloss,IX_1,1.192,1.554,transition,1.554,1.554,0.0,0,gloss,DINERO_1,1.554,2.125
CIEN_ORACION_1.eaf,gloss,IX_1,1.192,1.554,transition,1.554,1.554,0.0,0,gloss,DINERO_1,1.554,2.125,transition,2.125,2.139,0.01399999999999979,0,gloss,CIEN_1,2.139,2.705
CIEN_ORACION_1.eaf,gloss,DINERO_1,1.554,2.125,transition,2.125,2.139,0.01399999999999979,0,gloss,CIEN_1,2.139,2.705,transition,2.705,2.705,0.0,0,gloss,CIEN_1,2.705,3.684
CIEN_ORACION_2.eaf,gloss,RELOJ_1,0.738,1.32,transition,1.32,1.329,0.008999999999999897,0,gloss,SOSTENER_1,1.329,2.144,transition,2.144,2.144,0.0,0,gloss,IX_1,2.144,2.538
CIEN_ORACION_2.eaf,gloss,SOSTENER_1,1.329,2.144,transition,2.144,2.144,0.0,0,gloss,IX_1,2.144,2.538,transition,2.538,2.542,0.0040000000000000036,0,gloss,DINERO_1,2.542,2.967
CIEN_ORACION_2.eaf,gloss,IX_1,2.144,2.538,transition,2.538,2.542,0.0040000000000000036,0,gloss,DINERO_1,2.542,2.967,transition,2.967,2.967,0.0,0,gloss,CIEN_1,2.967,3.8
CIEN_ORACION_2.eaf,gloss,DINERO_1,2.542,2.967,transition,2.967,2.967,0.0,0,gloss,CIEN_1,2.967,3.8,transition,3.8,3.8,0.0,0,gloss,SOSTENER_1,3.8,4.749
CINCUENTA_ORACION_1.eaf,gloss,DINERO_1,1.157,1.524,transition,1.524,1.524,0.0,0,gloss,PRESTARME_1,1.524,2.053,transition,2.053,2.053,0.0,0,gloss,DINERO_1,2.053,2.416
CINCUENTA_ORACION_1.eaf,gloss,PRESTARME_1,1.524,2.053,transition,2.053,2.053,0.0,0,gloss,DINERO_1,2.053,2.416,transition,2.416,2.416,0.0,0,gloss,PODER_1,2.416,2.987
CINCUENTA_ORACION_1.eaf,gloss,DINERO_1,2.053,2.416,transition,2.416,2.416,0.0,0,gloss,PODER_1,2.416,2.987,transition,2.987,2.992,0.004999999999999893,0,gloss,CINCUENTA_1,2.992,3.783
CIUDAD_ORACION_1.eaf,gloss,YO_1,1.342,2.01,transition,2.01,2.015,0.0050000000000003375,0,gloss,VIAJAR_2,2.015,3.363,transition,3.363,3.368,0.004999999999999893,0,gloss,IX_1,3.368,3.914
CIUDAD_ORACION_1.eaf,gloss,VIAJAR_2,2.015,3.363,transition,3.363,3.368,0.004999999999999893,0,gloss,IX_1,3.368,3.914,transition,3.914,3.924,0.009999999999999787,0,gloss,CIUDAD_1,3.924,4.863
CIUDAD_ORACION_1.eaf,gloss,IX_1,3.368,3.914,transition,3.914,3.924,0.009999999999999787,0,gloss,CIUDAD_1,3.924,4.863,transition,4.863,4.863,0.0,0,gloss,HERMOSA_1,4.863,5.522
COMPRAR_ORACION_1.eaf,gloss,YO_1,1.253,1.866,transition,1.866,1.873,0.006999999999999895,0,gloss,COMPRAR_1,1.873,3.22,transition,3.22,3.22,0.0,0,gloss,PAN_1,3.22,4.473
COMPRAR_ORACION_1.eaf,gloss,COMPRAR_1,1.873,3.22,transition,3.22,3.22,0.0,0,gloss,PAN_1,3.22,4.473,transition,4.473,5.333,0.8600000000000003,26,gloss,HUEVO_1,5.333,6.293
COMPRAR_ORACION_1.eaf,gloss,PAN_1,3.22,4.473,transition,4.473,5.333,0.8600000000000003,26,gloss,HUEVO_1,5.333,6.293,transition,6.293,6.3,0.006999999999999673,0,gloss,YA_1,6.3,6.586
COMPRAR_ORACION_1.eaf,gloss,HUEVO_1,5.333,6.293,transition,6.293,6.3,0.006999999999999673,0,gloss,YA_1,6.3,6.586,transition,6.586,6.586,0.0,0,gloss,LLEVAR_1,6.586,7.78
COMPRAR_ORACION_2.eaf,gloss,YO_1,1.011,1.405,transition,1.405,1.405,0.0,0,gloss,COMPRAR_2,1.405,2.424,transition,2.424,2.426,0.002000000000000224,0,gloss,PAN_1,2.426,2.809
COMPRAR_ORACION_2.eaf,gloss,COMPRAR_2,1.405,2.424,transition,2.424,2.426,0.002000000000000224,0,gloss,PAN_1,2.426,2.809,transition,2.809,2.809,0.0,0,gloss,PAN_1,2.809,3.078
COMPRAR_ORACION_2.eaf,gloss,PAN_1,2.426,2.809,transition,2.809,2.809,0.0,0,gloss,PAN_1,2.809,3.078,transition,3.078,3.078,0.0,0,gloss,HUEVO_1,3.078,3.506
COMPRAR_ORACION_2.eaf,gloss,PAN_1,2.809,3.078,transition,3.078,3.078,0.0,0,gloss,HUEVO_1,3.078,3.506,transition,3.506,3.516,0.010000000000000231,0,gloss,GUARDAR_1 ,3.516,3.944
COMPRAR_ORACION_2.eaf,gloss,HUEVO_1,3.078,3.506,transition,3.506,3.516,0.010000000000000231,0,gloss,GUARDAR_1 ,3.516,3.944,transition,3.944,3.944,0.0,0,gloss,LLEVAR_1,3.944,4.775
CONTAR_ORACION_1.eaf,gloss,UNO_1,1.386,1.93,transition,1.93,1.93,0.0,0,gloss,HISTORIA_1,1.93,2.724,transition,2.724,2.724,0.0,0,gloss,DECIR_1,2.724,3.332
CONTAR_ORACION_1.eaf,gloss,HISTORIA_1,1.93,2.724,transition,2.724,2.724,0.0,0,gloss,DECIR_1,2.724,3.332,transition,3.332,3.338,0.006000000000000227,0,gloss,IX_1,3.338,3.642
CONTAR_ORACION_1.eaf,gloss,DECIR_1,2.724,3.332,transition,3.332,3.338,0.006000000000000227,0,gloss,IX_1,3.338,3.642,transition,3.642,3.642,0.0,0,gloss,CONTAR_1,3.642,5.067
CONTAR_ORACION_1.eaf,gloss,IX_1,3.338,3.642,transition,3.642,3.642,0.0,0,gloss,CONTAR_1,3.642,5.067,transition,5.067,5.442,0.375,11,gloss,BIEN_1,5.442,6.328
CONTAR_ORACION_2.eaf,gloss,PAPA_1,1.035,1.458,transition,1.458,1.463,0.0050000000000001155,0,gloss,DECIR_1,1.463,2.061,transition,2.061,2.066,0.004999999999999893,0,gloss,IX_1,2.066,2.368
CONTAR_ORACION_2.eaf,gloss,DECIR_1,1.463,2.061,transition,2.061,2.066,0.004999999999999893,0,gloss,IX_1,2.066,2.368,transition,2.368,2.368,0.0,0,gloss,CONTAR_1,2.368,3.403
CONTAR_ORACION_2.eaf,gloss,IX_1,2.066,2.368,transition,2.368,2.368,0.0,0,gloss,CONTAR_1,2.368,3.403,transition,3.403,3.408,0.004999999999999893,0,gloss,SU_1,3.408,3.861
CONTAR_ORACION_2.eaf,gloss,CONTAR_1,2.368,3.403,transition,3.403,3.408,0.004999999999999893,0,gloss,SU_1,3.408,3.861,transition,3.861,3.866,0.004999999999999893,0,gloss,VIDA_1,3.866,5.123
CONTAR-DINERO_ORACION_1.eaf,gloss,OYE_1,1.174,1.579,transition,1.579,1.579,0.0,0,gloss,IX_1,1.579,1.793,transition,1.793,1.793,0.0,0,gloss,YO_1,1.793,2.031
CONTAR-DINERO_ORACION_1.eaf,gloss,IX_1,1.579,1.793,transition,1.793,1.793,0.0,0,gloss,YO_1,1.793,2.031,transition,2.031,2.031,0.0,0,gloss,DINERO_1,2.031,2.447
CONTAR-DINERO_ORACION_1.eaf,gloss,YO_1,1.793,2.031,transition,2.031,2.031,0.0,0,gloss,DINERO_1,2.031,2.447,transition,2.447,2.447,0.0,0,gloss,CUANTO_1,2.447,2.737
CONTAR-DINERO_ORACION_1.eaf,gloss,DINERO_1,2.031,2.447,transition,2.447,2.447,0.0,0,gloss,CUANTO_1,2.447,2.737,transition,2.737,2.742,0.004999999999999893,0,gloss,DINERO_1,2.742,3.124
CONTAR-DINERO_ORACION_1.eaf,gloss,CUANTO_1,2.447,2.737,transition,2.737,2.742,0.004999999999999893,0,gloss,DINERO_1,2.742,3.124,transition,3.124,3.124,0.0,0,gloss,PAGAR_1,3.124,3.662
CONTAR-DINERO_ORACION_1.eaf,gloss,DINERO_1,2.742,3.124,transition,3.124,3.124,0.0,0,gloss,PAGAR_1,3.124,3.662,transition,3.662,3.674,0.01200000000000001,0,gloss,YO_1,3.674,3.83
CONTAR-DINERO_ORACION_1.eaf,gloss,PAGAR_1,3.124,3.662,transition,3.662,3.674,0.01200000000000001,0,gloss,YO_1,3.674,3.83,transition,3.83,3.836,0.005999999999999783,0,gloss,DINERO_1,3.836,4.033
CONTAR-DINERO_ORACION_1.eaf,gloss,YO_1,3.674,3.83,transition,3.83,3.836,0.005999999999999783,0,gloss,DINERO_1,3.836,4.033,transition,4.033,4.033,0.0,0,gloss,IX_1,4.033,4.224
CONTAR-DINERO_ORACION_1.eaf,gloss,DINERO_1,3.836,4.033,transition,4.033,4.033,0.0,0,gloss,IX_1,4.033,4.224,transition,4.224,4.224,0.0,0,gloss,CONTAR-BILLETES_1,4.224,5.231
CONTAR-DINERO_ORACION_1.eaf,gloss,IX_1,4.033,4.224,transition,4.224,4.224,0.0,0,gloss,CONTAR-BILLETES_1,4.224,5.231,transition,5.231,5.236,0.004999999999999893,0,gloss,IX_1,5.236,5.445
CONTAR-DINERO_ORACION_1.eaf,gloss,CONTAR-BILLETES_1,4.224,5.231,transition,5.231,5.236,0.004999999999999893,0,gloss,IX_1,5.236,5.445,transition,5.445,5.451,0.005999999999999339,0,gloss,CONTAR-BILLETES_1,5.451,6.307
CONTAR-DINERO_ORACION_1.eaf,gloss,IX_1,5.236,5.445,transition,5.445,5.451,0.005999999999999339,0,gloss,CONTAR-BILLETES_1,5.451,6.307,transition,6.307,6.313,0.005999999999999339,0,gloss,DAME_1,6.313,7.528
CONTAR-DINERO_ORACION_2.eaf,gloss,DINERO_1,1.43,1.867,transition,1.867,1.867,0.0,0,gloss,DAR_1,1.867,2.349,transition,2.349,2.349,0.0,0,gloss,VER_1,2.349,2.741
CONTAR-DINERO_ORACION_2.eaf,gloss,DAR_1,1.867,2.349,transition,2.349,2.349,0.0,0,gloss,VER_1,2.349,2.741,transition,2.741,2.741,0.0,0,gloss,ROLLO-DE-MONEDAS_1,2.741,3.529
CONTAR-DINERO_ORACION_2.eaf,gloss,VER_1,2.349,2.741,transition,2.741,2.741,0.0,0,gloss,ROLLO-DE-MONEDAS_1,2.741,3.529,transition,3.529,3.529,0.0,0,gloss,CUANTO_2,3.529,3.951
CONTAR-DINERO_ORACION_2.eaf,gloss,ROLLO-DE-MONEDAS_1,2.741,3.529,transition,3.529,3.529,0.0,0,gloss,CUANTO_2,3.529,3.951,transition,3.951,3.951,0.0,0,gloss,ROLLO-DE-MONEDAS_1,3.951,5.045
CONTAR-NUMEROS_ORACION_1.eaf,gloss,IX_1,2.169,3.02,transition,3.02,3.025,0.004999999999999893,0,gloss,CAJA_1,3.025,3.565,transition,3.565,3.565,0.0,0,gloss,IX_1,3.565,4.172
CONTAR-NUMEROS_ORACION_1.eaf,gloss,CAJA_1,3.025,3.565,transition,3.565,3.565,0.0,0,gloss,IX_1,3.565,4.172,transition,4.172,4.177,0.004999999999999893,0,gloss,CUANTO_2,4.177,5.5
CONTAR-NUMEROS_ORACION_2.eaf,gloss,IX_1,1.23,1.79,transition,1.79,1.805,0.014999999999999902,0,gloss,CAJA_2,1.805,2.3,transition,2.3,2.3,0.0,0,gloss,IX_1,2.3,2.46
CONTAR-NUMEROS_ORACION_2.eaf,gloss,CAJA_2,1.805,2.3,transition,2.3,2.3,0.0,0,gloss,IX_1,2.3,2.46,transition,2.46,2.46,0.0,0,gloss,CAJA_2,2.46,2.62
CONTAR-NUMEROS_ORACION_2.eaf,gloss,IX_1,2.3,2.46,transition,2.46,2.46,0.0,0,gloss,CAJA_2,2.46,2.62,transition,2.62,2.62,0.0,0,gloss,IX_1,2.62,2.796
CONTAR-NUMEROS_ORACION_2.eaf,gloss,CAJA_2,2.46,2.62,transition,2.62,2.62,0.0,0,gloss,IX_1,2.62,2.796,transition,2.796,2.801,0.0050000000000003375,0,gloss,ESOS_1,2.801,3.656
CONTAR-NUMEROS_ORACION_2.eaf,gloss,IX_1,2.62,2.796,transition,2.796,2.801,0.0050000000000003375,0,gloss,ESOS_1,2.801,3.656,transition,3.656,3.876,0.21999999999999975,7,gloss,CONTAR-MANUAL_1,3.876,5.352
CONTAR-NUMEROS_ORACION_3.eaf,gloss,IX_1,1.25,1.628,transition,1.628,1.628,0.0,0,gloss,IX_1,1.628,1.924,transition,1.924,1.924,0.0,0,gloss,CONTRICANTES_1,1.924,2.653
CONTAR-NUMEROS_ORACION_3.eaf,gloss,IX_1,1.628,1.924,transition,1.924,1.924,0.0,0,gloss,CONTRICANTES_1,1.924,2.653,transition,2.653,2.653,0.0,0,gloss,CONTAR-MANUAL_2,2.653,3.73
CONTAR-NUMEROS_ORACION_3.eaf,gloss,CONTRICANTES_1,1.924,2.653,transition,2.653,2.653,0.0,0,gloss,CONTAR-MANUAL_2,2.653,3.73,transition,3.73,3.965,0.23499999999999988,7,gloss,BIEN_1,3.965,5.139
CONTAR-NUMEROS_ORACION_4.eaf,gloss,IX_1,0.606,1.086,transition,1.086,1.086,0.0,0,gloss,CAJA_2,1.086,1.473,transition,1.473,1.473,0.0,0,gloss,IX_1,1.473,1.86
CONTAR-NUMEROS_ORACION_4.eaf,gloss,CAJA_2,1.086,1.473,transition,1.473,1.473,0.0,0,gloss,IX_1,1.473,1.86,transition,1.86,1.86,0.0,0,gloss,IX_1,1.86,2.306
CONTAR-NUMEROS_ORACION_4.eaf,gloss,IX_1,1.473,1.86,transition,1.86,1.86,0.0,0,gloss,IX_1,1.86,2.306,transition,2.306,2.306,0.0,0,gloss,CONTAR-MANUAL_2,2.306,3.42
CONTAR-NUMEROS_ORACION_4.eaf,gloss,IX_1,1.86,2.306,transition,2.306,2.306,0.0,0,gloss,CONTAR-MANUAL_2,2.306,3.42,transition,3.42,3.42,0.0,0,gloss,TRES_1,3.42,4.193
CONTAR-NUMEROS_ORACION_4.eaf,gloss,CONTAR-MANUAL_2,2.306,3.42,transition,3.42,3.42,0.0,0,gloss,TRES_1,3.42,4.193,transition,4.193,4.693,0.5,15,gloss,ENTREGAR_1,4.693,5.853
CONYUGE_ORACION_1.eaf,gloss,YO_1,1.481,1.78,transition,1.78,1.78,0.0,0,gloss,IR_1,1.78,2.678,transition,2.678,3.075,0.39700000000000024,12,gloss,FIRMAR_1,3.075,3.566
CONYUGE_ORACION_1.eaf,gloss,IR_1,1.78,2.678,transition,2.678,3.075,0.39700000000000024,12,gloss,FIRMAR_1,3.075,3.566,transition,3.566,3.57,0.0040000000000000036,0,gloss,IGLESIA_1,3.57,4.154
CONYUGE_ORACION_1.eaf,gloss,FIRMAR_1,3.075,3.566,transition,3.566,3.57,0.0040000000000000036,0,gloss,IGLESIA_1,3.57,4.154,transition,4.154,4.154,0.0,0,gloss,CONYUGE_1,4.154,4.954
CORNUDO_ORACION_1.eaf,gloss,OYE_1,1.36,1.693,transition,1.693,1.7,0.006999999999999895,0,gloss,IX_1,1.7,2.113,transition,2.113,2.126,0.0129999999999999,0,gloss,IX_1,2.126,2.5
CORNUDO_ORACION_1.eaf,gloss,IX_1,1.7,2.113,transition,2.113,2.126,0.0129999999999999,0,gloss,IX_1,2.126,2.5,transition,2.5,2.5,0.0,0,gloss,CONYUGE_1,2.5,3.533
CORNUDO_ORACION_1.eaf,gloss,IX_1,2.126,2.5,transition,2.5,2.5,0.0,0,gloss,CONYUGE_1,2.5,3.533,transition,3.533,4.233,0.6999999999999997,21,gloss,IX_1,4.233,4.74
CORNUDO_ORACION_1.eaf,gloss,CONYUGE_1,2.5,3.533,transition,3.533,4.233,0.6999999999999997,21,gloss,IX_1,4.233,4.74,transition,4.74,4.74,0.0,0,gloss,CORNUDO_1,4.74,5.913
CORNUDO_ORACION_2.eaf,gloss,IX_1,1.363,1.663,transition,1.663,1.663,0.0,0,gloss,VER_1,1.663,2.2,transition,2.2,2.205,0.004999999999999893,0,gloss,IX_1,2.205,2.476
CORNUDO_ORACION_2.eaf,gloss,VER_1,1.663,2.2,transition,2.2,2.205,0.004999999999999893,0,gloss,IX_1,2.205,2.476,transition,2.476,2.476,0.0,0,gloss,UY_1,2.476,3.027
CORNUDO_ORACION_2.eaf,gloss,IX_1,2.205,2.476,transition,2.476,2.476,0.0,0,gloss,UY_1,2.476,3.027,transition,3.027,3.027,0.0,0,gloss,IX_1,3.027,3.361
CORNUDO_ORACION_2.eaf,gloss,UY_1,2.476,3.027,transition,3.027,3.027,0.0,0,gloss,IX_1,3.027,3.361,transition,3.361,3.361,0.0,0,gloss,CORNUDO_2,3.361,4.386
CORRER_ORACION_1.eaf,gloss,MAÑANA_1,1.421,1.831,transition,1.831,1.831,0.0,0,gloss,MAÑANA-DEL-DIA_1,1.831,2.436,transition,2.436,2.436,0.0,0,gloss,TEMPRANO_1,2.436,2.996
CORRER_ORACION_1.eaf,gloss,MAÑANA-DEL-DIA_1,1.831,2.436,transition,2.436,2.436,0.0,0,gloss,TEMPRANO_1,2.436,2.996,transition,2.996,2.996,0.0,0,gloss,VAMOS_1,2.996,3.642
CORRER_ORACION_1.eaf,gloss,TEMPRANO_1,2.436,2.996,transition,2.996,2.996,0.0,0,gloss,VAMOS_1,2.996,3.642,transition,3.642,3.642,0.0,0,gloss,CORRER_1,3.642,5.72
CORTINA_ORACION_1.eaf,gloss,IX_1,1.144,1.337,transition,1.337,1.337,0.0,0,gloss,COMPRAR_1,1.337,2.109,transition,2.109,2.113,0.0040000000000000036,0,gloss,CORTINA_1,2.113,3.585
CORTINA_ORACION_2.eaf,gloss,VER_1,1.94,2.256,transition,2.256,2.266,0.010000000000000231,0,gloss,PERSIANA_1,2.266,3.491,transition,3.491,3.491,0.0,0,gloss,VER_1,3.491,4.236
CORTINA_ORACION_2.eaf,gloss,PERSIANA_1,2.266,3.491,transition,3.491,3.491,0.0,0,gloss,VER_1,3.491,4.236,transition,4.236,4.236,0.0,0,gloss,PERSIANA_1,4.236,5.622
CORTINA_ORACION_3.eaf,gloss,IX_1,1.3,1.906,transition,1.906,2.164,0.25800000000000023,8,gloss,SOL_1,2.164,2.896,transition,2.896,2.901,0.004999999999999893,0,gloss,CORTINA-ROLLER_1,2.901,4.417
CUAL_ORACION_1.eaf,gloss,IX_1,0.986,1.188,transition,1.188,1.193,0.0050000000000001155,0,gloss,QUERER_1,1.193,1.441,transition,1.441,1.441,0.0,0,gloss,ZAPATO_1,1.441,2.205
CUAL_ORACION_1.eaf,gloss,QUERER_1,1.193,1.441,transition,1.441,1.441,0.0,0,gloss,ZAPATO_1,1.441,2.205,transition,2.205,2.21,0.004999999999999893,0,gloss,GUSTAR_1,2.21,2.649
CUAL_ORACION_1.eaf,gloss,ZAPATO_1,1.441,2.205,transition,2.205,2.21,0.004999999999999893,0,gloss,GUSTAR_1,2.21,2.649,transition,2.649,2.66,0.01100000000000012,0,gloss,IX_1,2.66,2.897
CUAL_ORACION_1.eaf,gloss,GUSTAR_1,2.21,2.649,transition,2.649,2.66,0.01100000000000012,0,gloss,IX_1,2.66,2.897,transition,2.897,2.908,0.01100000000000012,0,gloss,IX_1,2.908,3.192
CUAL_ORACION_1.eaf,gloss,IX_1,2.66,2.897,transition,2.897,2.908,0.01100000000000012,0,gloss,IX_1,2.908,3.192,transition,3.192,3.197,0.004999999999999893,0,gloss,CUAL_1,3.197,4.251
CUAL_ORACION_1.eaf,gloss,IX_1,2.908,3.192,transition,3.192,3.197,0.004999999999999893,0,gloss,CUAL_1,3.197,4.251,transition,4.251,4.261,0.009999999999999787,0,gloss,IX_1,4.261,4.71
CUAL_ORACION_1.eaf,gloss,CUAL_1,3.197,4.251,transition,4.251,4.261,0.009999999999999787,0,gloss,IX_1,4.261,4.71,transition,4.71,4.726,0.016000000000000014,0,gloss,CUAL_1,4.726,5.578
CUANDO_ORACION_1.eaf,gloss,YO_1,1.603,1.866,transition,1.866,1.866,0.0,0,gloss,QUERER_1,1.866,2.109,transition,2.109,2.109,0.0,0,gloss,ENTRAR_1,2.109,2.585
CUANDO_ORACION_1.eaf,gloss,QUERER_1,1.866,2.109,transition,2.109,2.109,0.0,0,gloss,ENTRAR_1,2.109,2.585,transition,2.585,2.585,0.0,0,gloss,IX_1,2.585,3.32
CUANDO_ORACION_1.eaf,gloss,ENTRAR_1,2.109,2.585,transition,2.585,2.585,0.0,0,gloss,IX_1,2.585,3.32,transition,3.32,3.32,0.0,0,gloss,CUANDO_1,3.32,4.918
CUANDO_ORACION_2.eaf,gloss,IX_1,0.849,1.296,transition,1.296,1.296,0.0,0,gloss,FUTBOL_1,1.296,1.939,transition,1.939,1.939,0.0,0,gloss,ENTRAR_1,1.939,2.382
CUANDO_ORACION_2.eaf,gloss,FUTBOL_1,1.296,1.939,transition,1.939,1.939,0.0,0,gloss,ENTRAR_1,1.939,2.382,transition,2.382,2.387,0.004999999999999893,0,gloss,CUANDO_2,2.387,4.263
CUARENTA_ORACION_1.eaf,gloss,SOSTENER_1,0.503,1.075,transition,1.075,1.075,0.0,0,gloss,BONITO_1,1.075,1.506,transition,1.506,1.506,0.0,0,gloss,POLO_1,1.506,2.02
CUARENTA_ORACION_1.eaf,gloss,BONITO_1,1.075,1.506,transition,1.506,1.506,0.0,0,gloss,POLO_1,1.506,2.02,transition,2.02,2.025,0.004999999999999893,0,gloss,IX_1,2.025,2.219
CUARENTA_ORACION_1.eaf,gloss,POLO_1,1.506,2.02,transition,2.02,2.025,0.004999999999999893,0,gloss,IX_1,2.025,2.219,transition,2.219,2.219,0.0,0,gloss,BIEN_1,2.219,2.456
CUARENTA_ORACION_1.eaf,gloss,IX_1,2.025,2.219,transition,2.219,2.219,0.0,0,gloss,BIEN_1,2.219,2.456,transition,2.456,2.456,0.0,0,gloss,IX_1,2.456,2.568
CUARENTA_ORACION_1.eaf,gloss,BIEN_1,2.219,2.456,transition,2.456,2.456,0.0,0,gloss,IX_1,2.456,2.568,transition,2.568,2.572,0.0040000000000000036,0,gloss,DINERO_1,2.572,2.946
CUARENTA_ORACION_1.eaf,gloss,IX_1,2.456,2.568,transition,2.568,2.572,0.0040000000000000036,0,gloss,DINERO_1,2.572,2.946,transition,2.946,2.946,0.0,0,gloss,CUARENTA_1,2.946,3.464
CUARENTA_ORACION_2.eaf,gloss,AGARRAR-BOTELLA_1,0.926,1.566,transition,1.566,1.573,0.006999999999999895,0,gloss,IX_1,1.573,1.886,transition,1.886,1.9,0.014000000000000012,0,gloss,VINO_1,1.9,2.366
CUARENTA_ORACION_2.eaf,gloss,IX_1,1.573,1.886,transition,1.886,1.9,0.014000000000000012,0,gloss,VINO_1,1.9,2.366,transition,2.366,2.373,0.007000000000000117,0,gloss,IX_1,2.373,2.646
CUARENTA_ORACION_2.eaf,gloss,VINO_1,1.9,2.366,transition,2.366,2.373,0.007000000000000117,0,gloss,IX_1,2.373,2.646,transition,2.646,2.646,0.0,0,gloss,FINO_1,2.646,3.266
CUARENTA_ORACION_2.eaf,gloss,IX_1,2.373,2.646,transition,2.646,2.646,0.0,0,gloss,FINO_1,2.646,3.266,transition,3.266,3.273,0.007000000000000117,0,gloss,IX_1,3.273,3.54
CUARENTA_ORACION_2.eaf,gloss,FINO_1,2.646,3.266,transition,3.266,3.273,0.007000000000000117,0,gloss,IX_1,3.273,3.54,transition,3.54,3.546,0.005999999999999783,0,gloss,CUARENTA_2,3.546,4.18
CUARENTA_ORACION_2.eaf,gloss,IX_1,3.273,3.54,transition,3.54,3.546,0.005999999999999783,0,gloss,CUARENTA_2,3.546,4.18,transition,4.18,4.193,0.0129999999999999,0,gloss,AGARRAR-BOTELLA_1,4.193,4.813
